Index,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntRegularProds,MntGoldProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpOverall,Complain,Age,Customer_Days,marital_status,education
1208,45204,1,0,93,30,11,25,29,1,78,18,96,1,1,1,4,3,0,0,0,0,0,0,0,32,2238,Together,2n Cycle
1209,72460,0,0,56,377,10,540,80,30,1027,10,1037,1,3,5,7,1,0,0,0,0,0,0,0,51,2386,Married,Graduation
1210,77622,0,2,3,520,7,154,19,0,686,14,700,2,6,3,11,3,0,0,0,0,0,0,0,50,2235,Together,PHD
1211,30732,1,0,44,155,1,25,0,1,179,3,182,4,4,1,4,8,0,0,0,0,0,0,0,40,2699,Married,PHD
1212,63887,0,1,38,897,23,207,15,11,1061,92,1153,5,9,6,12,6,0,0,0,0,0,0,0,58,2818,Divorced,Graduation
1213,42011,1,0,46,131,0,16,2,1,111,39,150,4,3,1,4,8,0,0,0,0,0,0,0,42,2619,Together,Graduation
1214,51369,0,1,84,297,7,79,0,11,212,182,394,2,8,2,4,8,0,0,0,0,0,0,0,44,2771,Together,Graduation
1215,51537,0,1,27,787,20,204,0,0,919,92,1011,3,2,2,11,8,0,0,0,0,0,0,0,68,2726,Divorced,Graduation
1216,79930,0,0,72,792,86,740,67,51,1719,17,1736,1,3,5,8,2,0,0,0,0,0,0,0,48,2849,Married,PHD
1217,34320,1,0,66,4,1,9,3,0,17,0,17,1,1,0,2,8,0,0,0,0,0,0,0,34,2292,Together,PHD
1218,37070,1,1,30,231,7,137,4,15,355,39,394,9,5,1,8,7,0,0,0,0,0,0,0,54,2625,Single,Graduation
1219,81975,0,1,2,983,76,184,180,138,1534,27,1561,1,6,3,4,7,0,0,0,0,1,1,0,58,2699,Divorced,2n Cycle
1220,38590,1,0,65,3,1,8,4,3,16,3,19,1,1,0,2,8,0,0,0,0,0,0,0,49,2569,Together,Graduation
1221,15033,0,0,37,0,4,5,6,0,11,4,15,1,1,0,3,3,0,0,0,0,0,0,0,69,2233,Single,Graduation
1222,62745,0,1,89,562,21,464,28,10,1053,32,1085,3,7,8,11,5,0,0,0,0,0,0,0,55,2622,Married,PHD
1223,22212,1,0,49,5,9,20,6,8,27,21,48,2,2,0,4,6,0,0,0,0,0,0,0,45,2361,Married,2n Cycle
1224,23661,1,0,46,18,0,4,0,0,21,1,22,1,1,0,3,7,0,0,0,0,0,0,0,38,2366,Together,Master
1225,79761,0,1,32,415,5,124,15,35,583,11,594,1,5,2,11,3,0,0,0,0,0,0,0,62,2427,Single,PHD
1226,7500,1,0,54,5,3,10,12,7,17,20,37,4,3,1,3,7,0,0,0,0,0,0,0,47,2344,Single,Graduation
1227,73455,0,0,98,901,61,757,186,163,2048,20,2068,1,6,5,10,3,0,0,0,1,0,1,0,52,2403,Widow,Graduation
1228,64961,0,1,97,382,114,276,75,124,933,38,971,2,6,4,4,3,0,0,0,0,0,0,0,62,2712,Together,Graduation
1229,22804,1,0,75,14,1,7,2,1,24,1,25,1,2,0,2,9,0,0,0,0,0,0,0,49,2492,Single,Graduation
1230,73687,0,0,8,559,153,503,218,13,1265,181,1446,1,3,9,9,2,1,0,0,0,0,1,0,30,2372,Married,Graduation
1231,61074,0,1,37,789,0,133,0,28,798,152,950,7,11,5,8,7,0,0,0,0,0,0,0,62,2840,Married,Graduation
1232,31686,1,1,31,11,0,5,0,0,15,1,16,2,1,0,3,6,0,0,0,0,0,0,0,56,2183,Married,PHD
1233,80134,1,0,40,1218,16,272,104,0,1530,80,1610,2,5,3,6,6,1,0,0,1,1,3,0,48,2564,Married,Graduation
1234,75027,0,1,74,925,64,179,133,12,1236,77,1313,2,9,4,6,5,0,0,0,0,0,0,0,67,2695,Married,Graduation
1235,67546,0,0,90,864,134,768,150,38,1782,172,1954,1,4,10,5,3,0,0,0,0,0,0,0,32,2826,Married,PHD
1236,65176,0,1,57,960,28,183,220,70,1391,70,1461,4,9,6,6,6,0,0,0,0,0,0,0,51,2767,Together,Master
1237,31160,1,0,59,16,3,25,6,1,38,13,51,2,2,0,3,8,0,0,0,0,0,0,0,45,2445,Single,Master
1238,29938,1,0,52,3,3,7,0,2,4,11,15,2,1,0,3,6,0,0,0,0,0,0,0,35,2404,Single,Graduation
1239,102692,0,0,5,168,148,444,32,172,816,148,964,1,6,9,13,2,1,1,0,1,1,4,0,46,2609,Divorced,Graduation
1240,26490,0,0,92,45,47,52,21,20,160,25,185,2,3,1,5,6,0,0,0,0,0,0,0,62,2804,Together,2n Cycle
1241,75702,1,1,77,650,28,353,45,42,1088,30,1118,5,4,6,11,8,0,0,0,0,0,0,0,53,2828,Together,Graduation
1242,30899,1,0,35,24,0,8,0,0,31,1,32,2,1,0,3,6,0,0,0,0,0,0,0,46,2783,Single,PHD
1243,63342,0,1,48,918,21,118,13,10,1059,21,1080,3,8,3,5,6,0,0,0,1,0,1,0,59,2780,Together,PHD
1244,45989,0,1,97,138,33,87,28,24,298,12,310,4,3,2,7,3,0,0,0,0,0,0,0,56,2774,Single,Graduation
1245,18701,1,1,95,12,4,2,10,6,24,10,34,4,2,0,4,5,0,0,0,0,0,0,0,56,2549,Single,Graduation
1246,40737,2,1,24,11,0,4,0,0,13,2,15,1,1,0,2,8,0,0,0,0,0,0,0,63,2362,Single,PHD
1247,15287,1,0,60,1,2,8,4,3,5,13,18,2,1,1,2,7,0,0,1,0,0,1,0,41,2786,Divorced,Graduation
1248,69674,0,2,46,554,41,215,11,0,797,24,821,3,10,2,10,5,0,0,0,0,0,0,0,52,2562,Divorced,PHD
1249,44159,1,0,85,167,2,62,24,13,261,7,268,4,4,1,6,5,0,0,0,0,0,0,0,50,2171,Married,Master
1250,37717,1,0,31,9,0,6,4,1,15,5,20,1,1,0,2,9,0,0,0,0,0,0,0,42,2742,Married,PHD
1251,43776,1,1,9,177,2,71,3,2,235,20,255,6,5,2,4,8,0,0,0,0,0,0,0,68,2670,Together,Master
1252,38179,1,1,30,38,4,22,4,2,50,20,70,4,3,1,3,7,0,0,0,0,0,0,0,54,2631,Married,Master
1253,80124,0,0,47,483,84,398,205,84,1013,241,1254,1,3,7,8,1,0,0,1,0,0,1,0,57,2162,Married,Graduation
1254,38097,1,1,70,77,2,35,0,1,46,69,115,4,3,2,2,7,0,0,1,0,0,1,0,50,2781,Married,PHD
1255,72940,0,0,13,182,74,298,162,149,749,116,865,1,3,3,6,1,0,0,0,0,0,0,0,50,2534,Married,Graduation
1256,22070,1,0,11,10,7,19,8,2,25,21,46,2,2,2,2,6,0,0,0,0,0,0,0,50,2427,Together,Graduation
1257,69267,0,0,31,778,44,499,95,73,1343,146,1489,2,3,4,5,7,0,0,0,0,0,0,0,67,2804,Single,Graduation
1258,31788,1,0,15,16,7,23,0,8,48,6,54,3,3,0,4,5,0,0,0,0,0,0,1,37,2260,Single,Master
1259,61905,0,1,2,167,0,43,6,2,205,13,218,2,4,2,4,5,0,0,0,0,0,0,0,45,2304,Together,PHD
1260,29315,1,1,55,13,2,14,8,7,40,4,44,4,2,0,4,6,0,0,0,0,0,0,0,60,2243,Married,Graduation
1261,33378,1,1,38,33,6,40,3,7,79,10,89,3,2,0,4,7,0,0,0,0,0,0,0,57,2667,Divorced,Graduation
1262,66313,0,1,86,625,7,99,10,22,756,7,763,2,6,3,12,4,0,0,0,0,0,0,0,57,2445,Together,PHD
1263,60714,0,0,56,216,162,224,101,92,633,162,795,2,7,4,10,5,0,0,0,0,0,0,0,64,2687,Single,Graduation
1264,77882,0,0,29,68,129,396,188,22,788,15,803,1,3,3,5,1,0,0,0,0,0,0,0,39,2219,Together,Master
1265,69867,0,0,30,196,0,512,33,130,817,54,871,1,3,5,8,1,1,0,0,0,0,1,0,34,2612,Single,PHD
1266,63841,0,1,64,635,15,100,20,7,646,131,777,1,9,3,9,6,0,0,0,0,0,0,0,52,2593,Divorced,Master
1267,24480,1,0,46,4,19,9,28,25,68,17,85,3,3,0,4,7,0,0,0,0,0,0,0,39,2662,Married,Basic
1268,51369,0,1,84,297,7,79,0,11,212,182,394,2,8,2,4,8,0,0,0,0,0,0,0,44,2771,Together,Graduation
1269,37760,0,0,20,84,5,38,150,12,261,28,289,2,4,1,6,7,0,0,0,0,0,0,0,74,2826,Together,Graduation
1270,65640,0,1,74,204,7,149,20,15,329,66,395,1,5,1,8,2,0,0,0,0,0,0,0,46,2279,Together,PHD
1271,44319,1,1,18,26,0,8,0,0,31,3,34,2,2,0,3,5,0,0,0,0,0,0,0,45,2232,Married,Master
1272,30631,1,0,75,15,6,20,4,5,30,20,50,1,3,1,2,7,0,0,0,0,0,0,0,46,2511,Married,Graduation
1273,75278,0,0,17,304,98,230,150,74,782,74,856,1,6,3,13,3,0,0,0,0,0,0,0,68,2675,Together,Graduation
1274,50898,1,1,88,285,28,242,55,114,589,135,724,13,6,2,12,5,0,0,0,0,0,0,0,64,2696,Together,Master
1275,79946,0,0,19,395,183,565,166,141,1422,28,1450,1,5,11,5,3,0,0,0,0,0,0,0,54,2207,Widow,Graduation
1276,35416,0,0,62,248,3,81,4,3,288,51,339,3,7,1,5,8,0,0,0,0,0,0,0,71,2540,Divorced,Master
1277,32414,0,0,11,20,6,5,0,9,28,12,40,1,1,0,3,7,0,0,1,0,0,1,0,36,2519,Together,2n Cycle
1278,38361,1,0,74,39,0,56,20,8,109,14,123,3,3,1,3,7,0,0,0,0,0,0,0,51,2343,Together,Graduation
1279,82497,0,0,32,777,129,573,216,21,1513,203,1716,1,2,7,9,4,0,0,0,0,1,1,0,40,2765,Married,Graduation
1280,16626,2,0,76,8,3,22,21,1,42,13,55,3,3,0,3,9,0,0,0,0,0,0,0,49,2324,Together,Graduation
1281,29672,1,1,6,9,1,3,0,4,9,8,17,1,0,0,3,6,0,0,0,0,0,0,0,55,2633,Together,Graduation
1282,55951,0,1,62,1241,0,80,0,13,1294,40,1334,3,3,6,11,8,0,1,0,1,0,2,0,68,2834,Together,Master
1283,35388,1,0,20,6,4,7,4,3,16,8,24,1,1,0,3,7,0,0,0,0,0,0,0,32,2638,Divorced,2n Cycle
1284,42386,1,0,43,65,4,16,0,4,78,11,89,1,3,0,3,8,0,0,0,0,0,0,0,34,2691,Together,Master
1285,68627,0,0,45,395,15,263,60,54,749,38,787,1,2,3,6,1,0,0,0,0,0,0,0,38,2692,Single,Graduation
1286,57912,0,1,34,801,0,80,0,0,846,35,881,5,8,3,12,5,0,0,0,1,0,1,0,55,2263,Divorced,PHD
1287,35246,1,1,53,36,0,12,2,2,42,10,52,4,3,1,3,5,0,0,0,0,0,0,0,62,2233,Divorced,Graduation
1288,58821,0,1,44,513,14,154,19,0,672,28,700,1,9,2,9,6,0,0,0,0,0,0,0,64,2419,Together,2n Cycle
1289,46377,1,0,89,37,0,46,4,3,90,0,90,1,2,1,3,4,0,0,0,0,0,0,0,42,2279,Married,PHD
1290,39747,1,0,43,80,15,93,20,13,169,52,221,3,5,1,4,8,0,0,0,0,0,0,0,32,2236,Single,Graduation
1291,23976,1,0,68,14,1,21,2,3,16,25,41,3,3,1,3,7,0,0,0,0,0,0,0,36,2343,Together,Graduation
1292,80950,0,0,44,525,147,112,219,147,1087,63,1150,1,6,7,9,2,1,0,0,0,0,1,0,59,2617,Married,Master
1293,27038,0,0,64,1,26,25,17,23,77,15,92,1,3,0,3,9,0,0,0,0,0,0,0,54,2808,Widow,Graduation
1294,77457,0,0,85,675,11,400,15,45,1135,11,1146,1,2,5,10,1,0,0,0,0,1,1,0,73,2275,Single,Graduation
1295,64100,0,1,93,509,0,27,0,0,526,10,536,1,8,3,6,7,0,0,0,1,0,1,0,56,2451,Married,Master
1296,42670,0,0,12,154,2,46,20,4,211,15,226,1,4,2,4,4,0,0,0,0,0,0,0,28,2587,Together,Master
1297,12571,1,0,86,3,5,14,2,12,19,17,36,4,3,1,3,6,0,0,0,0,0,0,0,44,2321,Divorced,Graduation
1298,22574,2,1,28,25,0,8,2,0,33,2,35,2,2,0,3,7,0,0,0,0,0,0,0,53,2403,Married,Graduation
1299,70893,0,0,42,768,44,561,77,44,1480,14,1494,1,6,6,10,3,0,0,0,0,0,0,0,44,2667,Single,Master
1300,54198,1,1,13,185,0,28,3,2,201,17,218,6,3,1,6,4,0,0,0,0,0,0,0,54,2353,Married,Graduation
1301,28839,1,1,86,24,0,7,0,0,30,1,31,2,2,0,3,5,0,0,0,0,0,0,0,64,2269,Together,Master
1302,40321,1,1,59,44,4,21,6,0,48,27,75,2,3,0,3,7,0,0,0,0,0,0,0,48,2494,Married,Graduation
1303,66503,1,0,30,91,64,128,65,3,301,50,351,2,4,3,6,3,0,0,0,0,0,0,0,35,2843,Single,Graduation
1304,30833,1,1,33,11,0,7,3,1,16,6,22,2,1,0,3,5,0,0,0,0,0,0,0,69,2507,Married,Graduation
1305,64795,0,1,23,412,5,119,38,29,526,77,603,3,3,3,12,2,0,0,0,0,0,0,0,49,2687,Married,Graduation
1306,34421,1,0,81,3,3,7,6,2,12,9,21,1,1,0,2,7,0,0,0,0,0,0,0,46,2522,Married,Graduation
1307,47025,1,1,6,16,0,3,0,0,18,1,19,1,1,0,2,7,0,0,0,0,0,0,0,55,2299,Divorced,PHD
1308,64325,0,1,41,731,60,353,78,12,1161,73,1234,5,10,3,5,7,0,0,0,0,0,0,0,59,2666,Divorced,PHD
1309,40464,0,1,78,424,17,118,7,23,548,41,589,6,8,2,8,8,0,0,0,0,0,0,0,67,2693,Single,Graduation
1310,62187,0,0,49,792,0,275,45,45,1031,126,1157,1,4,8,5,3,0,0,0,0,0,0,0,63,2518,Married,Graduation
1311,14849,1,0,39,21,2,28,3,2,47,9,56,3,2,0,4,8,0,0,0,0,0,0,0,44,2521,Divorced,PHD
1312,27255,1,0,3,22,1,11,0,1,33,2,35,1,1,0,3,7,0,0,0,0,0,0,0,36,2393,Married,Graduation
1313,54432,2,1,37,33,0,5,0,0,38,0,38,1,1,0,3,4,0,0,0,0,0,0,0,70,2575,Married,PHD
1314,29999,1,0,22,68,7,59,10,5,138,11,149,4,3,1,4,8,0,0,0,0,0,0,0,34,2660,Single,PHD
1315,24072,1,0,79,9,1,6,3,0,15,4,19,1,1,0,2,8,0,0,0,0,0,0,0,37,2598,Single,Graduation
1316,33996,0,0,46,40,2,15,8,0,59,6,65,1,1,1,3,4,0,0,0,0,0,0,0,31,2450,Single,PHD
1317,66334,0,1,82,909,11,218,0,0,1115,23,1138,2,9,3,5,5,0,0,0,0,0,0,0,64,2611,Married,PHD
1318,35178,1,0,10,23,1,13,2,2,23,18,41,1,1,1,2,7,0,0,1,0,0,1,0,49,2694,Married,Master
1319,22010,1,0,51,11,2,9,3,0,17,8,25,2,2,0,3,8,0,0,0,0,0,0,0,37,2523,Together,Graduation
1320,62204,0,2,38,317,46,247,151,46,668,139,807,1,4,5,12,3,0,0,0,0,0,0,0,60,2814,Divorced,Graduation
1321,75693,0,0,10,797,153,293,72,97,1382,30,1412,1,11,4,6,4,1,0,0,1,1,3,0,52,2729,Divorced,Graduation
1322,30675,1,0,14,10,2,16,11,2,20,21,41,1,1,0,3,8,0,0,0,0,0,0,0,48,2753,Married,Graduation
1323,83003,0,0,18,856,61,570,40,25,1430,122,1552,1,7,6,8,3,0,0,0,0,1,1,0,55,2642,Together,Graduation
1324,68655,0,0,95,456,19,832,75,118,1462,38,1500,1,4,5,11,3,0,0,0,0,0,0,0,32,2847,Single,Graduation
1325,41411,0,0,11,37,32,38,11,3,103,18,121,1,2,1,4,6,0,0,0,0,0,0,0,34,2363,Divorced,Graduation
1326,55212,0,1,65,1103,0,45,0,0,1114,34,1148,3,4,2,11,8,0,1,0,1,0,2,0,51,2742,Married,PHD
1327,59292,0,1,71,378,14,68,19,14,479,14,493,2,3,5,8,3,0,0,0,0,0,0,0,70,2540,Together,PHD
1328,27190,1,0,13,1,6,7,0,1,12,3,15,1,1,0,2,8,0,0,1,0,0,1,0,47,2477,Together,Basic
1329,82623,0,0,58,204,34,204,172,153,594,173,767,1,2,9,4,1,0,0,0,0,0,0,0,68,2390,Divorced,Graduation
1330,44300,1,1,65,30,0,9,0,0,36,3,39,2,1,0,3,6,0,0,0,0,0,0,0,55,2530,Married,Graduation
1331,84835,0,0,0,189,104,379,111,189,754,218,972,1,4,4,6,1,0,0,0,0,0,0,0,50,2172,Divorced,Graduation
1332,30372,1,1,33,15,0,12,7,3,30,7,37,3,2,0,3,7,0,0,0,0,0,0,0,49,2710,Widow,Graduation
1333,33181,1,0,90,9,0,3,0,0,8,4,12,1,1,0,2,6,0,0,1,0,0,1,0,44,2336,Married,Master
1334,71113,0,1,95,495,33,255,11,33,819,8,827,4,6,7,9,4,0,0,0,0,0,0,0,63,2353,Married,Graduation
1335,71952,1,0,93,656,80,455,52,107,1257,93,1350,2,8,4,8,4,0,0,1,0,1,2,0,34,2694,Married,Graduation
1336,69759,0,0,38,452,20,514,13,30,1029,0,1029,3,4,6,5,3,0,0,0,0,0,0,0,54,2403,Single,PHD
1337,72099,0,0,18,546,91,410,119,0,1144,22,1166,1,3,4,10,1,0,0,0,0,0,0,0,46,2769,Married,Graduation
1338,60000,0,1,57,1048,0,217,0,0,1253,12,1265,5,11,3,5,6,0,0,0,0,0,0,0,44,2713,Single,PHD
1339,38643,1,1,45,22,2,14,0,1,29,10,39,2,2,0,3,7,0,0,0,0,0,0,1,42,2371,Single,Graduation
1340,50737,0,1,61,78,0,11,0,0,79,10,89,1,2,0,4,6,0,0,0,1,0,1,0,65,2573,Married,Graduation
1341,68462,0,0,6,561,64,785,84,128,1574,48,1622,1,3,3,8,1,0,0,0,0,0,0,0,51,2723,Married,PHD
1342,65073,0,0,65,629,17,177,69,0,884,8,892,1,5,3,5,2,0,0,0,0,0,0,1,77,2472,Married,Master
1343,46681,0,2,52,269,15,69,15,19,349,38,387,2,4,6,4,5,0,0,0,0,0,0,0,72,2423,Together,PHD
1344,78618,0,0,87,736,163,818,212,163,2031,61,2092,1,4,7,10,2,0,0,0,1,0,1,0,63,2798,Married,Graduation
1345,62187,0,1,38,512,0,83,0,0,554,41,595,3,6,2,10,4,0,0,0,0,0,0,0,51,2258,Widow,PHD
1346,28442,2,0,53,19,3,10,11,8,45,6,51,3,2,1,4,4,0,0,0,0,0,0,0,42,2284,Married,Graduation
1347,37717,1,0,31,9,0,6,4,1,15,5,20,1,1,0,2,9,0,0,0,0,0,0,0,42,2742,Married,PHD
1348,51479,1,1,67,247,8,160,6,8,364,65,429,7,6,3,6,7,0,0,0,0,0,0,0,53,2707,Married,Graduation
1349,54803,0,1,65,404,0,92,28,27,409,142,551,2,6,2,9,4,0,0,0,0,0,0,0,51,2836,Single,Graduation
1350,79530,0,0,64,333,0,815,129,42,1290,29,1319,1,4,10,11,2,0,0,0,0,0,0,0,60,2567,Married,Graduation
1351,31615,1,0,82,2,3,20,6,11,33,9,42,2,2,0,3,7,0,0,0,0,0,0,0,44,2629,Divorced,Graduation
1352,72025,0,0,27,833,33,549,151,133,1466,233,1699,1,4,3,8,3,0,0,0,0,0,0,0,58,2748,Together,Graduation
1353,52614,0,1,63,789,0,142,12,9,914,38,952,2,2,4,8,8,0,0,0,0,0,0,0,45,2734,Single,PHD
1354,35684,1,0,66,10,4,7,0,6,24,3,27,1,1,0,3,6,0,0,0,0,0,0,0,36,2227,Married,2n Cycle
1355,48178,1,1,69,159,4,45,6,2,178,38,216,6,5,1,4,8,0,0,0,0,0,0,0,45,2768,Married,Graduation
1356,29548,1,0,52,7,1,6,3,1,7,11,18,1,1,1,2,4,0,0,1,0,0,1,0,50,2463,Single,Master
1357,63810,0,1,45,977,12,253,16,12,1169,101,1270,4,4,3,12,8,0,0,0,1,0,1,0,54,2754,Single,Graduation
1358,38578,1,1,2,38,4,22,3,3,67,3,70,3,3,0,3,8,0,0,0,0,0,0,0,48,2531,Single,PHD
1359,46098,1,1,86,57,0,27,0,0,48,36,84,4,3,2,2,8,0,0,0,0,0,0,0,45,2839,Single,Master
1360,22585,0,0,23,3,9,15,13,2,3,39,42,1,1,1,2,9,0,0,1,0,0,1,0,50,2627,Single,Graduation
1361,30279,1,0,13,10,4,14,4,4,35,1,36,1,1,0,3,8,0,0,0,0,0,0,0,31,2705,Single,Graduation
1362,66426,0,1,14,1043,24,97,32,24,1063,157,1220,2,3,5,10,6,0,0,0,0,0,0,0,59,2429,Together,PHD
1363,30822,1,0,92,3,9,13,2,12,27,12,39,1,1,0,3,7,0,0,0,0,0,0,0,51,2539,Single,Graduation
1364,33581,2,0,38,11,0,5,0,0,15,1,16,1,1,0,2,8,0,0,0,0,0,0,0,51,2696,Married,PHD
1365,19986,1,0,74,3,6,5,0,2,10,6,16,1,0,0,3,7,0,0,0,0,0,0,0,35,2386,Married,Graduation
1366,27421,0,0,14,43,12,96,78,40,214,55,269,3,4,1,6,7,0,0,0,0,0,0,0,66,2723,Widow,Graduation
1367,35688,2,1,94,73,3,90,12,1,147,32,179,7,4,1,4,8,0,0,0,0,0,0,0,47,2835,Married,2n Cycle
1368,36143,1,0,33,12,0,1,0,0,7,6,13,1,0,1,2,3,0,0,0,0,0,0,0,39,2250,Single,Master
1369,10245,1,0,32,4,7,7,6,4,15,13,28,3,1,2,2,5,0,0,0,0,0,0,0,49,2569,Single,Graduation
1370,43795,0,1,11,314,11,53,4,3,278,107,385,3,7,3,4,7,0,0,0,1,0,1,0,52,2415,Together,Master
1371,63381,0,1,78,571,50,142,33,50,687,159,846,4,4,5,13,2,0,0,0,0,0,0,0,60,2791,Together,Graduation
1372,38823,0,1,56,70,0,11,2,8,68,23,91,1,2,1,3,6,0,0,0,0,0,0,0,71,2827,Together,Graduation
1373,83664,1,1,57,866,21,151,28,21,1001,86,1087,3,2,2,12,5,0,0,0,0,0,0,0,52,2576,Divorced,PHD
1374,90300,0,0,7,594,134,786,33,134,1624,57,1681,0,5,6,8,1,0,0,0,0,1,1,0,41,2336,Together,Graduation
1375,62499,1,0,0,140,4,61,0,13,214,4,218,2,3,1,6,4,0,0,0,0,0,0,0,41,2361,Together,Master
1376,74293,0,0,66,375,152,335,93,91,965,81,1046,1,5,4,6,2,0,0,0,0,0,0,0,27,2215,Single,Graduation
1377,51012,0,0,86,102,9,63,2,9,161,24,185,1,4,1,4,6,0,0,0,0,0,0,0,74,2596,Married,PHD
1378,70777,0,1,80,554,35,113,0,7,631,78,709,3,5,3,12,3,0,0,0,0,0,0,0,52,2283,Married,Master
1379,68682,0,0,56,919,0,505,99,30,1508,45,1553,1,4,9,10,2,0,0,0,0,0,0,0,29,2425,Together,PHD
1380,43824,1,1,18,96,1,42,12,3,122,32,154,4,3,1,4,8,0,0,0,0,0,0,0,49,2811,Married,Graduation
1381,15345,1,0,51,5,2,16,3,2,9,19,28,2,1,1,2,8,0,0,0,0,0,0,0,36,2826,Together,Graduation
1382,23442,1,0,71,2,0,6,8,6,17,5,22,1,1,0,3,7,0,0,0,0,0,0,0,33,2711,Single,Graduation
1383,14515,1,0,71,6,4,9,6,36,26,35,61,4,2,2,3,7,0,0,0,0,0,0,0,40,2756,Together,2n Cycle
1384,31395,1,1,80,23,1,25,0,8,50,7,57,4,2,1,3,6,0,0,0,0,0,0,0,64,2622,Divorced,2n Cycle
1385,75276,0,0,2,610,105,125,137,42,998,21,1019,1,9,4,9,5,0,0,0,0,0,0,0,55,2799,Together,Graduation
1386,42373,1,1,83,67,5,61,3,8,125,19,144,5,2,1,5,5,0,0,0,0,0,0,0,46,2477,Single,Graduation
1387,30507,0,0,29,65,36,74,38,20,123,110,233,1,5,1,4,7,0,0,0,0,0,0,0,60,2634,Together,Graduation
1388,55521,1,2,11,416,0,26,0,0,438,4,442,9,6,3,6,7,0,0,0,1,0,1,0,65,2409,Single,PHD
1389,48006,1,1,55,23,0,11,3,2,37,2,39,1,1,0,3,6,0,0,0,0,0,0,0,55,2179,Married,Graduation
1390,27213,1,0,19,19,3,26,10,9,64,3,67,3,2,0,4,8,0,0,0,0,0,0,0,48,2827,Single,PHD
1391,65808,1,1,1,155,7,80,13,7,252,10,262,3,5,1,5,6,0,0,0,0,0,0,0,49,2189,Divorced,PHD
1392,30351,1,0,19,14,0,24,3,3,42,2,44,1,3,0,2,9,0,0,0,0,0,0,0,46,2547,Together,PHD
1393,50437,0,2,28,370,9,92,6,9,482,4,486,3,7,1,8,7,0,0,0,0,0,0,0,57,2779,Married,Graduation
1394,23616,1,0,76,4,22,11,3,7,15,32,47,2,3,0,3,8,0,0,0,0,0,0,0,38,2748,Single,2n Cycle
1395,53858,0,1,50,407,53,221,58,150,863,26,889,4,4,3,6,4,0,0,0,0,0,0,0,44,2756,Married,Graduation
1396,66465,0,1,1,1200,0,204,38,29,1457,14,1471,3,11,9,12,6,1,0,0,0,0,1,0,65,2615,Married,PHD
1397,46923,1,0,90,85,44,54,102,78,357,6,363,3,5,1,7,7,0,0,0,0,0,0,0,33,2835,Single,Graduation
1398,75072,0,1,83,583,34,309,0,22,823,125,948,2,5,4,8,3,0,0,0,0,0,0,0,58,2681,Together,Graduation
1399,75865,0,0,73,483,0,591,156,0,1218,12,1230,1,3,5,10,1,0,0,0,0,0,0,0,77,2249,Married,PHD
1400,19789,1,0,24,2,5,9,28,6,22,28,50,3,2,1,3,5,0,0,1,0,0,1,0,45,2380,Together,2n Cycle
1401,80134,0,0,11,966,26,282,52,26,1326,26,1352,1,2,7,11,5,1,1,0,1,1,4,0,26,2294,Together,Graduation
1402,91065,0,0,33,822,114,108,179,137,1246,114,1360,1,7,9,9,3,1,0,0,0,1,2,0,39,2651,Single,Graduation
1403,49505,1,1,4,604,0,100,19,0,695,28,723,9,10,2,8,8,0,0,0,0,0,0,0,49,2640,Married,Master
1404,37401,1,0,14,19,3,19,3,1,42,3,45,2,2,0,3,7,0,0,0,0,0,0,0,47,2213,Married,PHD
1405,30096,1,0,30,5,3,11,12,5,27,9,36,1,2,0,3,6,0,0,0,0,0,0,0,37,2197,Married,Graduation
1406,18492,1,0,75,2,2,2,2,1,8,1,9,1,1,0,2,8,0,0,0,0,0,0,0,38,2183,Together,Master
1407,82584,0,0,26,1076,68,103,29,91,1299,68,1367,1,3,4,8,1,0,0,0,1,1,2,0,46,2549,Married,Master
1408,93027,0,0,77,1285,42,716,55,0,2077,21,2098,0,7,10,5,2,0,0,0,0,1,1,0,79,2601,Married,PHD
1409,48686,1,2,8,10,0,7,2,0,18,1,19,1,1,0,2,8,0,0,0,0,0,0,0,67,2366,Married,Graduation
1410,92910,0,0,42,551,137,792,179,103,1729,33,1762,1,6,7,13,1,1,0,0,1,1,3,0,34,2225,Married,Graduation
1411,75433,1,0,28,800,0,297,0,34,1074,57,1131,2,2,5,10,6,1,0,0,1,0,2,0,31,2244,Married,Graduation
1412,10404,1,0,52,2,2,11,10,6,19,12,31,2,1,0,4,5,0,0,0,0,0,0,0,31,2215,Together,2n Cycle
1413,61314,0,1,1,378,0,189,97,172,664,172,836,2,5,5,12,3,0,0,0,0,0,0,0,52,2589,Married,Graduation
1414,84865,0,0,1,1248,16,349,43,16,1656,16,1672,1,2,4,9,4,1,1,0,1,1,4,0,59,2575,Single,PHD
1415,42387,1,0,42,235,0,235,19,4,302,191,493,5,8,1,7,8,0,0,0,0,0,0,0,31,2767,Married,Graduation
1416,67309,1,1,76,515,47,181,149,95,892,95,987,15,9,6,9,7,0,0,0,0,0,0,0,53,2681,Together,2n Cycle
1417,75236,0,1,27,438,66,400,12,38,840,114,954,1,8,3,13,4,0,0,0,0,0,0,0,56,2375,Married,Graduation
